knięcioch	knąć	ger:pl:loc:n:imperf.perf:aff	lemma=nąć group=nię cat=verb flex=ach flex2=ć pref=ε
ksoch	x	subst:pl:loc:m1	lemma=ε flex=ach palat=n con=s cat=noun
ksoch	x	subst:pl:loc:m2	lemma=ε flex=ach palat=n con=s cat=noun
ksoch	x	subst:pl:loc:m3	lemma=ε flex=ach palat=n con=s cat=noun
loch	el	subst:pl:loc:f	lemma=ε flex=ach palat=t con=l cat=noun
loch	el	subst:pl:loc:m1	lemma=ε flex=ach palat=t con=l cat=noun
loch	el	subst:pl:loc:m1	lemma=ε flex=ach palat=t con=l cat=noun
loch	el	subst:pl:loc:m2	lemma=ε flex=ach palat=t con=l cat=noun
loch	el	subst:pl:loc:m2	lemma=ε flex=ach palat=t con=l cat=noun
loch	el	subst:pl:loc:m3	lemma=ε flex=ach palat=t con=l cat=noun
loch	el	subst:pl:loc:m3	lemma=ε flex=ach palat=t con=l cat=noun
loch	iel	subst:pl:loc:f	lemma=ε flex=ach palat=t con=l cat=noun
loch	iel	subst:pl:loc:m1	lemma=ε flex=ach palat=t con=l cat=noun
loch	iel	subst:pl:loc:m2	lemma=ε flex=ach palat=t con=l cat=noun
loch	iel	subst:pl:loc:m3	lemma=ε flex=ach palat=t con=l cat=noun
loch	l	subst:pl:loc:f	lemma=ε flex=ach palat=t con=l cat=noun
loch	l	subst:pl:loc:m1	lemma=ε flex=ach palat=t con=l cat=noun
loch	l	subst:pl:loc:m2	lemma=ε flex=ach palat=t con=l cat=noun
loch	l	subst:pl:loc:m3	lemma=ε flex=ach palat=t con=l cat=noun
loch	la	subst:pl:loc:f	lemma=a flex=ach palat=t con=l cat=noun
loch	la	subst:pl:loc:m1	lemma=a flex=ach palat=t con=l cat=noun
loch	la	subst:pl:loc:m2	lemma=a flex=ach palat=t con=l cat=noun
loch	la	subst:pl:loc:n:pt	lemma=a flex=ach palat=t con=l cat=noun
loch	le	subst:pl:loc:m1	lemma=e flex=ach palat=t con=l cat=noun
loch	le	subst:pl:loc:n:ncol	lemma=e flex=ach palat=t con=l cat=noun
loch	le	subst:pl:loc:n:pt	lemma=e flex=ach palat=t con=l cat=noun
loch	lo	subst:pl:loc:m1	lemma=o flex=ach palat=t con=l cat=noun
loch	lo	subst:pl:loc:m2	lemma=o flex=ach palat=t con=l cat=noun
loch	lo	subst:pl:loc:n:ncol	lemma=o flex=ach palat=t con=l cat=noun
loch	lum	subst:pl:loc:n:ncol	lemma=um flex=ach palat=t con=l cat=noun
lanioch	lać	ger:pl:loc:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ach flex2=ń pref=ε
lenioch	leć	ger:pl:loc:n:imperf.perf:aff	lemma=palat-eć group=Je cat=verb flex=ach flex2=ń pref=ε
lenioch	lić	ger:pl:loc:n:imperf.perf:aff	lemma=palat-ć group=Je cat=verb flex=ach flex2=ń pref=ε
lioch	lia	subst:pl:loc:f	lemma=a flex=ach palat=t con=j cat=noun
lioch	lia	subst:pl:loc:m1	lemma=a flex=ach palat=t con=j cat=noun
lioch	lia	subst:pl:loc:m2	lemma=a flex=ach palat=t con=j cat=noun
